ChannelTitle,Title,Published_date,Views,Likes,Comments
freecodecamp org,code magic card trick using javascript node js tutorial,2019-05-08,36581,804,31
freecodecamp org,javascript jquery gamedev tutorial catch eggs,2018-07-17,18665,325,14
freecodecamp org,amazon alexa skill development live stream day,2018-07-11,2312,41,0
freecodecamp org,data migration p live coding jesse,2018-05-14,1959,42,0
freecodecamp org,live workshop basics reactjs,2017-09-26,20743,354,19
alex analyst,microsoft copilot full review ai word powerpoint excel,2024-02-06,79195,966,49
blue brown,quick trick computing eigenvalues chapter essence linear algebra,2021-05-07,1034273,28643,1374
freecodecamp org,asynchronous javascript course async await promises callbacks fetch api,2024-07-11,62196,2138,63
freecodecamp org,aws certified cloud practitioner training full course,2019-10-24,6187921,59876,2777
freecodecamp org,animated pyramid css tutorial day css days,2018-09-30,14131,326,20
freecodecamp org,gained days code,2018-07-31,191264,5501,288
freecodecamp org,day life freelance developer mom,2018-05-17,52556,2282,124
freecodecamp org,ace whiteboard coding interview,2017-10-31,45028,900,64
freecodecamp org,jquery effects beau teaches javascript,2017-07-16,15331,314,6
freecodecamp org,iteration building portfolio part code vlog,2017-02-06,1202,17,2
alex analyst,data cleaning mysql full project,2024-04-16,153913,3699,537
alex analyst,k subscriber livestream,2022-01-10,3492,159,7
blue brown,partial differential equation de,2019-04-21,2612741,69788,2370
blue brown,blue brown channel trailer,2016-11-25,398848,3828,125
freecodecamp org,vim essentials course beginners,2024-06-24,84501,1891,145
freecodecamp org,learn high level system design coding youtube full course,2024-06-11,114668,3637,121
freecodecamp org,learn sveltekit full course beginners,2024-02-12,57111,1165,69
freecodecamp org,next js e commerce tutorial app router typescript deployment tailwindcss prisma daisyui,2023-10-05,131133,3326,153
freecodecamp org,tensorflow course building evaluating medical ai models,2023-08-03,48091,1595,46
freecodecamp org,flask course python web application development,2021-03-10,1023950,16505,789
freecodecamp org,blazor course use asp net core build full stack c web apps,2020-09-11,440516,6523,249
freecodecamp org,unity tutorial beat em fight game,2019-02-25,205059,3942,171
freecodecamp org,python game tutorial pong,2018-12-19,514397,8739,1474
freecodecamp org,panel artificial intelligence machine learning,2018-05-11,2885,76,4
freecodecamp org,editing salesforce visualforce pages live coding jesse,2017-10-25,5220,69,0
freecodecamp org,asp net core tutorial full auction app,2024-02-08,69251,1441,58
freecodecamp org,vue js firebase tutorial real time chat,2018-12-17,60350,818,44
freecodecamp org,cost javascript,2018-08-29,8669,306,23
freecodecamp org,xor multiplication daily programmer,2017-07-20,4080,60,17
freecodecamp org,struggle building recipe box code vlog,2017-03-13,1381,23,5
freecodecamp org,learn design code vlog,2017-01-16,2483,62,10
alex analyst,solving leetcode sql interview questions part,2020-11-10,25664,663,65
freecodecamp org,react router full course,2023-04-24,247777,6093,318
freecodecamp org,build career tech henri helvetica connects dots,2020-11-13,21698,629,22
freecodecamp org,react apis full tutorial hacker news api application,2019-10-01,58073,1070,47
freecodecamp org,simon game javascript tutorial beginners,2018-10-26,82633,1483,87
freecodecamp org,web workers outsource javascript,2018-06-26,6519,102,7
blue brown,derivative formulas geometry chapter essence calculus,2017-04-30,3020840,69457,3450
freecodecamp org,rag fundamentals advanced techniques full course,2024-08-01,47640,1394,50
freecodecamp org,spring boot spring data jpa complete course,2024-02-06,231354,5755,406
freecodecamp org,harvard cs full computer science university course,2023-10-24,4812827,178130,2737
freecodecamp org,learn vite frontend build tool course,2023-03-23,194063,3864,168
freecodecamp org,learn react redux toolkit full tutorial beginners,2023-03-15,661241,13089,476
freecodecamp org,oracle foundations associate cloud certification pass exam full course,2020-05-02,263949,4584,329
freecodecamp org,react native web testing part p live coding jesse,2019-04-10,6593,135,3
freecodecamp org,react native hooks p live coding jesse,2019-03-22,8528,153,1
freecodecamp org,setinterval settimeout timing events beau teaches javascript,2017-05-24,66251,1262,33
freecodecamp org,addeventlistener beau teaches javascript,2017-04-24,148094,2137,78
alex analyst,data analyst resume complete guide creating data analyst resume tips templates examples,2020-02-06,122521,3545,104
blue brown,let fool,2023-12-07,14303617,711948,4298
freecodecamp org,javascript testing jest crash course,2023-12-13,86813,2163,50
freecodecamp org,common coding interview problems solved,2022-01-11,581456,16248,360
freecodecamp org,aws certified cloud practitioner certification course clf c pass exam,2021-11-17,3475120,56728,2185
freecodecamp org,easy javascript game development kaboom js mario zelda space invaders full course,2021-05-26,226644,8361,389
freecodecamp org,object oriented programming oop c course,2021-02-02,2580396,70145,2299
freecodecamp org,opencv course full tutorial python,2020-11-03,3511321,45712,1069
freecodecamp org,python django web framework full course beginners,2019-01-02,4442263,52940,1820
freecodecamp org,hero section css changes live coding jesse,2017-06-30,3075,44,2
freecodecamp org,classes beau teaches javascript,2017-03-16,42757,841,32
freecodecamp org,free code camp backend speed runs septimus,2017-03-15,3456,50,0
freecodecamp org,chrome dev tools network tab,2015-08-24,21795,188,0
alex analyst,top mistakes beginner data analyst make careerfoundry webinar,2022-08-24,77076,2070,78
blue brown,positioned hardest question putnam exam,2024-01-12,237004,12627,129
blue brown,trigonometry fundamentals ep lockdown live math,2020-04-21,1754711,35204,1377
blue brown,pi hiding prime regularities,2017-05-19,2565393,54398,2253
blue brown,eigenvectors eigenvalues chapter essence linear algebra,2016-09-15,4864621,96138,3290
freecodecamp org,developer inventor software patents angie jones interview,2024-08-09,15656,326,37
freecodecamp org,easy python string formatting f strings,2024-06-22,16677,754,17
freecodecamp org,tezos blockchain developer course python web development,2024-05-09,26191,838,30
freecodecamp org,top javascript algorithms prepare coding interviews,2024-03-12,73708,2587,78
freecodecamp org,pytorch basics gradient descent deep learning pytorch zero gans part,2020-11-21,147375,2360,46
freecodecamp org,learn angular material full tutorial,2019-08-13,416246,6350,164
alex analyst,create portfolio website free,2021-06-29,615076,13966,769
alex analyst,top data analyst skills,2021-01-12,32530,1345,174
freecodecamp org,remove whitespace javascript,2024-06-23,21351,859,32
freecodecamp org,full stack next js typescript aws course code quote generator,2023-05-22,90379,2693,76
freecodecamp org,reviewing website designs live gary simon,2020-10-07,22730,736,13
freecodecamp org,sqlite databases python full course,2020-05-12,674513,15949,539
freecodecamp org,beautiful soup tutorial web scraping python,2019-01-04,309046,5759,230
freecodecamp org,live react coding part p live coding jesse,2018-09-06,4053,103,8
freecodecamp org,self taught programmer job,2018-06-01,177928,6063,183
freecodecamp org,react unit testing enzyme jest part p live coding jesse,2018-04-03,3024,31,3
freecodecamp org,working localstorage react p live coding jesse,2018-01-22,2594,42,1
freecodecamp org,clean code functions part beau teaches javascript,2017-02-25,19238,408,13
freecodecamp org,web design development vs design,2016-03-27,3982,0,1
alex analyst,dataanalyst analystbuilder sql,2024-03-01,16687,1200,15
alex analyst,mistakes avoid data analytics job search careerfoundry webinar,2023-11-28,13705,432,11
alex analyst,asking wife questions alex analyst show episode,2020-10-27,14116,562,222
alex analyst,data analyst actually,2020-07-29,965248,18823,491
blue brown,infinite lighthouses,2023-12-21,1905830,125435,598
freecodecamp org,godot tutorial unity developers beginners,2023-10-16,47389,1230,47
freecodecamp org,django chatgpt clone tutorial,2023-05-24,100468,2559,111
freecodecamp org,build hackintosh step step guide install macos big sur pc,2021-06-03,388424,7425,535
freecodecamp org,node js express js full course,2021-04-01,3496390,62101,2155
freecodecamp org,project euler challenges coding challenges florin,2020-05-13,25625,559,13
freecodecamp org,linux ethical hackers kali linux tutorial,2019-07-05,5703590,109938,2654
freecodecamp org,gatsby full tutorial beginners,2018-10-23,63339,1183,59
freecodecamp org,build relationships tech community,2018-09-17,5230,166,10
freecodecamp org,maths programmers sets interval notation common sets,2016-11-07,26684,386,5
alex analyst,twitter making tear,2024-02-23,6339,280,11
alex analyst,full project excel excel tutorials beginners,2022-03-22,824048,17623,1039
freecodecamp org,nosql vs sql type database use,2022-09-13,105287,2910,73
freecodecamp org,scratch tutorial beginners make flappy bird game,2019-08-21,430811,4299,268
freecodecamp org,deep neural networks work full course beginners,2019-04-16,4132135,27802,1568
freecodecamp org,five ws atomic design,2018-08-16,12681,221,8
freecodecamp org,updating old jquery web app live coding jesse,2018-04-25,6088,54,4
blue brown,summer math exposition,2021-07-16,726417,31252,1661
blue brown,cramer rule explained geometrically chapter essence linear algebra,2019-03-17,1172901,25753,849
blue brown,binary hanoi sierpinski part,2016-11-25,702809,17770,682
blue brown,vectors chapter essence linear algebra,2016-08-06,8637180,167636,3406
freecodecamp org,understanding ai scratch neural networks course,2024-04-02,334035,5283,116
freecodecamp org,serverless node js tutorial neon serverless postgres aws lambda next js vercel,2024-02-28,73021,2278,60
freecodecamp org,natural language processing spacy python course beginners,2021-09-27,585717,10011,344
freecodecamp org,learn unity beginner game development tutorial,2021-04-15,2616803,71087,2888
freecodecamp org,build robinhood style android app track covid cases kotlin tutorial,2021-02-16,57537,1668,54
freecodecamp org,day life paypal software engineer,2018-09-04,57363,699,99
freecodecamp org,data migration nodejs p live coding jesse,2018-04-30,2615,36,0
freecodecamp org,angular project setup webpack,2017-10-25,16216,151,20
freecodecamp org,react server side api calls isomorphic fetch live coding jesse,2017-05-12,7692,85,15
freecodecamp org,hide show section click live coding jesse,2017-05-08,4232,65,7
freecodecamp org,hoisting beau teaches javascript,2017-02-16,49451,933,49
alex analyst,entry level vs mid level vs senior level data analyst responsibilities salary education skills,2023-08-29,42230,1860,114
alex analyst,exploratory data analysis pandas python pandas tutorials,2023-06-06,136285,3217,190
alex analyst,create manage relationships power bi microsoft power bi beginners,2022-07-12,254574,4494,110
blue brown,simulating electric field moving charge,2024-01-26,536412,33452,207
blue brown,cube shadow puzzle,2024-01-09,1988784,86122,1021
freecodecamp org,harvard cs introduction programming python full university course,2023-05-01,5127886,150516,2756
freecodecamp org,data science job interview full mock interview,2023-03-13,551444,13720,334
freecodecamp org,computer vision perception self driving cars deep learning course,2022-01-26,263279,6719,133
